pypi_name,version,system_name,total_downloads_alltime,downloads_last_month,downloads_last_year,name,collected_at
apache-airflow,2.0.0,,13753,304,1523,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0,Darwin,13695,115,1626,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.3,Windows,13567,77,1156,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0b2,Linux,13546,35,558,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.3,Darwin,13434,3888,13434,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.9,Windows,13433,121,1615,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.0,Windows,13217,847,13217,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.1,Darwin,13126,28,369,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.1,,13058,302,2535,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.1,Windows,12655,193,2970,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.11.0,Darwin,12636,3266,12636,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.3,Darwin,12506,103,1480,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.1,Windows,12219,541,12219,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.2,,12083,1201,12083,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.15,Windows,11950,143,2313,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.11.0,,11780,3719,11780,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4,Darwin,11578,81,1130,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.8,,11320,363,2387,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.8.1,,11123,334,1329,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.3,Windows,10748,3063,10748,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.3rc1,Linux,10580,40,830,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.5,Windows,10546,156,2024,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.6,Windows,10525,101,1311,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.4,Darwin,10457,10457,10457,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.1,Darwin,10387,113,2182,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.2,Windows,10268,130,1732,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.8.2rc1,Linux,10235,43,586,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0rc3,Linux,10154,35,558,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.4,Windows,10054,10054,10054,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.3,,10037,3200,10037,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.2,Windows,10029,193,2658,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0rc1,Linux,10000,35,567,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.2,Windows,9970,137,1585,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.1,Windows,9841,116,1534,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.1,Windows,9812,131,1618,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4rc3,,9767,303,1981,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.8.2,,9461,334,1277,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.5rc1,Linux,9403,41,831,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.1,Darwin,9396,104,1510,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.1,,9266,1173,9266,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.2,Windows,9249,90,1060,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.1,Darwin,9187,134,1691,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.3b1,,9177,311,1846,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.3rc2,,9091,308,1866,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.5rc2,Linux,9065,41,833,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.3rc1,,9056,307,1836,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.1rc1,,9015,82,1766,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.3b2,,9013,308,1860,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.0,Windows,9004,133,1963,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.4,Windows,9004,128,1442,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.2,Windows,8983,131,1442,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.2,Windows,8915,188,2598,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.7,Windows,8786,117,1494,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.0,,8774,1090,8774,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.0,Windows,8740,122,1471,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4rc1,,8657,300,1830,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4b2,,8553,303,1841,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4rc2,,8545,303,1829,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4rc4,,8493,306,1850,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.5,Windows,8479,73,1146,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0rc2,Linux,8424,35,556,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4rc5,,8392,308,1846,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.2,Windows,8377,109,1335,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.11.0,Windows,8285,1713,8285,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.2,Windows,8198,152,1868,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.4,Windows,8198,220,2483,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.5rc1,,8126,303,1843,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.7rc1,,8035,308,2226,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.6rc1,,8014,305,1833,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.14,Windows,8013,119,1549,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.6rc2,,7899,302,1840,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.0,Windows,7894,129,1638,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.0b1,Linux,7814,25,1299,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0,Windows,7765,116,1456,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.4,,7693,7693,7693,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.7rc3,,7650,300,1851,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.7rc2,,7587,301,1828,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.9rc1,,7553,305,1841,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.8rc1,,7470,305,1833,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.1rc1,Linux,7318,35,742,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.0b1,Linux,7317,125,1849,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.10rc4,,7292,298,1872,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.10rc2,,7255,304,1860,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.10rc1,,7241,302,1875,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.10rc3,,7230,299,1832,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.10rc5,,7199,296,1827,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.2,Windows,7152,120,1390,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4rc3,Linux,7139,94,346,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.4,Windows,7009,125,1440,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.11rc2,,6949,298,1886,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.11rc1,,6919,293,1864,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.1rc2,,6902,83,1755,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.4,Windows,6802,73,1119,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.0rc2,Linux,6714,35,660,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.0rc1,Linux,6708,35,654,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.12rc4,,6701,288,1835,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.12rc3,,6694,290,1845,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.12rc1,,6571,295,1843,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.12rc2,,6524,291,1826,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0b3,,6463,242,1794,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.1rc1,Linux,6441,35,607,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0b1,,6430,253,1841,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.8.2rc1,,6410,286,1094,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0b2,,6402,241,1800,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0rc3,,6302,240,1779,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0rc1,,6288,247,1818,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.13rc1,,6277,282,1838,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.1rc2,,6214,256,1846,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.8,Darwin,6162,187,2591,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.1rc1,,6155,259,1831,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.14rc4,,6151,263,1803,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.0rc2,,6120,430,2092,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.14rc1,,6114,265,1798,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.14rc3,,6090,263,1806,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.14rc2,,6075,261,1808,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.2rc1,Linux,6054,35,609,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.3,Windows,5986,109,1276,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.0b2,Linux,5977,46,1742,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.2rc1,,5913,238,1814,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.15rc1,,5905,247,1790,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.1,Windows,5882,125,1449,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.0rc1,,5824,239,1923,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.2rc2,Linux,5823,40,832,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.2rc1,Linux,5812,47,2579,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.2rc1,,5802,225,1916,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.1rc2,Linux,5715,49,2280,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.2rc1,Linux,5650,40,829,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.0rc3,Linux,5645,47,2229,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.3rc1,,5597,228,1889,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.1,Windows,5560,159,1896,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.0b2,,5507,229,1937,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.0b1,,5457,222,1861,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.2rc2,,5442,225,1908,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.1rc2,,5433,223,1993,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.4rc2,,5414,222,1904,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.4rc1,,5414,226,1889,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.2rc3,,5407,256,1119,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.0rc1,,5358,221,1873,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.0rc1,Linux,5344,45,1755,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.3rc2,,5335,220,1876,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.1rc1,,5284,219,1887,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.2rc2,,5255,255,1060,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.2b2,,5208,259,1117,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.8,Windows,5197,115,1456,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.0rc2,Linux,5193,47,1755,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.1b1,,5189,277,1082,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.2rc1,,5178,220,1853,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.3rc1,,5169,229,1887,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.2rc1,,5096,256,1049,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.1rc2,,5094,274,1077,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.4rc1,,5088,227,1906,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.4rc1,Linux,4978,37,2177,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.1,Windows,4959,113,1278,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.5rc3,,4825,218,1940,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.5rc2,,4819,220,2032,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.8.2,Darwin,4711,18,213,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.5rc1,,4659,214,1885,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.0b1,,4657,214,1886,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.0rc2,,4585,216,1913,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.1rc1,,4570,290,2330,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.0rc1,,4566,220,1903,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.8.1,Darwin,4513,17,223,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.1rc1,,4512,225,1905,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.2rc1,,4500,224,1901,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.3rc3,,4498,223,2013,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.0,Windows,4484,8,136,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.2rc2,,4467,224,1877,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.0b2,Linux,4438,45,2314,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.0b2,Linux,4425,40,774,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.3rc1,Linux,4419,36,744,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.3rc1,,4366,226,1931,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.3rc1,Linux,4353,51,2970,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.3rc2,,4346,227,1905,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.2rc1,Linux,4324,36,742,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.0b1,,4324,201,2000,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.3.4rc1,,4314,223,1934,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.11,Windows,4307,18,49,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.0rc1,Linux,4287,41,774,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.0b1,Linux,4272,47,770,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.0b1,,4229,289,2478,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.0rc1,,4091,200,1873,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.1rc2,Linux,4085,40,820,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.0b1,,4065,642,2613,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.0rc3,,4040,188,2013,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.2rc1,,4027,205,1899,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.1rc2,,4027,194,1942,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.0b1,Linux,3982,47,2331,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.1,Windows,3949,5,110,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.2.1rc1,Linux,3932,40,823,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.4.3rc1,,3922,189,1858,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.0rc2,,3876,192,1865,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.0rc1,Linux,3873,44,1242,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.4rc2,Linux,3862,36,751,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.1rc1,,3855,197,1887,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.0rc1,,3850,195,1858,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.4rc1,Linux,3847,36,745,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.2rc1,,3749,248,1980,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.3rc2,,3713,195,1935,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.2rc2,,3679,193,1894,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.3rc1,Linux,3633,25,1273,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.3rc1,Linux,3615,55,2408,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.5.3rc1,,3570,192,1865,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.0rc1,,3542,182,1896,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.0rc2,,3509,153,2029,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.1rc3,,3490,182,1844,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.0rc3,,3473,180,1845,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.1rc1,,3468,182,1836,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.2rc1,,3455,380,2177,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.0rc2,,3425,178,1785,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.1rc2,,3423,183,1796,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.0rc4,,3413,177,1777,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.9.0,Windows,3402,4,91,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.0rc5,,3395,177,1773,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.2rc1,,3389,206,1846,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.2rc2,,3378,187,1806,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.6.3rc1,,3361,146,1756,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.0b1,Linux,3360,46,1209,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0rc2,,3356,193,1006,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.0b2,,3341,80,1843,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.1rc2,,3225,141,1820,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.0rc1,Linux,3184,45,2391,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.0b4,Linux,3172,173,3172,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.1rc1,,3163,143,1781,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.0rc1,,3147,123,1705,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.1.1rc1,,3108,191,1035,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.1rc1,,3036,137,2054,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.0.0b1,Linux,3031,35,551,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.0b4,,2970,92,2970,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.0rc2,Linux,2952,46,1247,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.2rc1,,2927,100,1910,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.3rc1,,2879,117,1723,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.0b1,,2857,104,1712,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.1rc1,Linux,2840,57,2840,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.0b1,,2838,80,1839,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.9.3rc1,,2828,75,1865,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.7.1rc2,Linux,2811,44,1287,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.2rc1,,2783,87,2783,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.0rc4,,2769,106,1755,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.0rc1,,2749,110,1724,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.0rc2,,2740,107,1700,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.0rc3,,2738,112,1728,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.13rc1,Linux,2715,1,178,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.2rc1,Linux,2637,26,1934,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.2rc2,,2621,102,1777,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.2rc3,,2617,108,1783,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,1.10.13,Darwin,2616,2,55,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.2rc2,Linux,2614,26,1931,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.2rc1,,2613,107,1770,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.10.0rc1,,2586,84,1890,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.3rc1,,2577,104,1757,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,2.8.2rc3,Linux,2547,26,1927,Apache Airflow,2025-08-30 14:58:21.513632
apache-airflow,3.0.6,,2527,2527,2527,Apache Airflow,2025-08-30 14:58:21.513632
